Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Assay Name,Source Name,Experimental Condition [Stimulation],Cycle Number,Tile Position,Comment [Image File Path],Comment [Image File Type],Processed Data File,Protocol REF,Channels
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-22.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"96440.0, -9000.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-22,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-23.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"97720.0, -9000.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-23,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-24.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"99000.0, -9000.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-24,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-25.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"100280.0, -9000.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-25,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-26.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"101560.0, -9000.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-26,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-27.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"102840.0, -9000.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-27,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-28.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"95160.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-28,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-29.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"96440.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-29,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-3.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"99000.0, -5160.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-3,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-30.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"97720.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-30,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-31.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"99000.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-31,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-32.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"100280.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-32,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-33.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"101560.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-33,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-34.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"102840.0, -10280.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-34,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-35.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"95160.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-35,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-36.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"96440.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-36,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-37.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"97720.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-37,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-38.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"99000.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-38,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-39.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"100280.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-39,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-4.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"100280.0, -5160.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-4,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-40.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"101560.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-40,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-41.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"102840.0, -11560.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-41,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-42.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"95160.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-42,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-43.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"96440.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-43,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-44.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"97720.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-44,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-45.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"99000.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-45,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-46.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"100280.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-46,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-47.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"101560.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-47,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-48.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"102840.0, -12840.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-48,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-5.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"101560.0, -5160.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-5,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-6.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"102840.0, -5160.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-6,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-7.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"95160.0, -6440.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-7,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-8.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"96440.0, -6440.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-8,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs B12 raw,10X_c3-SBS-3_B12_Tile-9.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"97720.0, -6440.0",experimentE/10X_c3-SBS-3/,raw,10X_B12_Tile-9,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-0.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"77160.0, -14160.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-0,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-1.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"78440.0, -14160.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-1,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-10.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"81000.0, -15440.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-10,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-11.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"82280.0, -15440.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-11,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-12.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"83560.0, -15440.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-12,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-13.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"84840.0, -15440.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-13,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-14.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"77160.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-14,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-15.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"78440.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-15,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-16.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"79720.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-16,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-17.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"81000.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-17,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-18.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"82280.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-18,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-19.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"83560.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-19,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-2.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"79720.0, -14160.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-2,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-20.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"84840.0, -16720.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-20,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-21.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"77160.0, -18000.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-21,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-22.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"78440.0, -18000.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-22,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-23.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"79720.0, -18000.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-23,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-24.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"81000.0, -18000.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-24,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-25.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"82280.0, -18000.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-25,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
c3-SBS-3 sbs C10 raw,10X_c3-SBS-3_C10_Tile-26.sbs,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa TetR-Cas9,"HeLa TetR-Cas9, Fig2, 12 cycles SBS",HeLa TetR-Cas9 FR-1k,none,3,"83560.0, -18000.0",experimentE/10X_c3-SBS-3/,raw,10X_C10_Tile-26,feldman4/OpticalPooledScreens:e7b968898aaf9ce7a51bc0937d432bd1a096f990,DAPI:Cy3:A594:Cy5:Cy7
